Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region,type_label,region_ordinal,region_frequency,region_target
2017-10-01,1.67,13.879563512796107,83287.52,371003.98,547.17,269325.465,204070.045,32584.41,0.0,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-09-24,1.65,13.879563512796107,77197.18,371003.98,599.08,269325.465,204070.045,22488.31,3.98,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-09-17,1.61,13.879563512796107,71450.66,371003.98,408.14,269325.465,204070.045,34823.72,0.0,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-09-10,1.61,13.879563512796107,76107.84,371003.98,640.77,269325.465,204070.045,35547.71,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-09-03,1.8,13.879563512796107,72172.99,371003.98,517.88,269325.465,204070.045,9201.62,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-08-27,1.81,13.879563512796107,73400.68,371003.98,702.96,269325.465,204070.045,13593.87,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-08-20,1.75,13.871124974342255,72101.32,371003.98,620.27,269325.465,204070.045,20393.67,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-08-13,1.58,13.879563512796107,64027.77,371003.98,1222.6,269325.465,204070.045,49542.64,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-08-06,1.56,13.879563512796107,59767.3,371003.98,2432.16,269325.465,204070.045,24812.03,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-07-30,1.52,13.879563512796107,63098.74,371003.98,3849.65,269325.465,204070.045,17642.09,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-07-23,1.55,13.879563512796107,63537.04,371003.98,3112.43,269325.465,204070.045,21311.87,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-07-16,1.57,13.879563512796107,71450.18,371003.98,3388.19,269325.465,204070.045,13580.41,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-07-09,1.63,13.879563512796107,82965.35,371003.98,3563.36,269325.465,204070.045,42918.63,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-07-02,1.72,13.879563512796107,56685.05,371003.98,3145.41,269325.465,204070.045,54881.92,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-06-25,1.47,13.879563512796107,53675.18,371003.98,3691.1,269325.465,204070.045,54881.92,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-06-18,1.82,13.879563512796107,55732.76,371003.98,3600.65,269325.465,204070.045,54881.92,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-06-11,1.74,13.879563512796107,54293.79,371003.98,3000.9,269325.465,204070.045,54881.92,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-06-04,1.83,13.879563512796107,51740.89,371003.98,3267.53,269325.465,204070.045,54881.92,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-05-28,1.75,13.879563512796107,52861.92,371003.98,4083.43,269325.465,204070.045,54881.92,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-05-21,1.8,13.879563512796107,54128.18,371003.98,3335.37,269325.465,204070.045,54881.92,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-05-14,1.75,13.879563512796107,51358.7,371003.98,4111.68,269325.465,204070.045,54881.92,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-05-07,1.65,13.879563512796107,56814.61,371003.98,3634.42,269325.465,204070.045,54881.92,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-04-30,1.84,13.879563512796107,48042.72,371003.98,2747.33,269325.465,204070.045,44523.13,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-04-23,1.68,13.879563512796107,45532.93,371003.98,2853.1,269325.465,204070.045,41885.07,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-04-16,1.76,13.879563512796107,38975.1,371003.98,4900.16,269325.465,204070.045,54881.92,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-04-09,1.75,13.879563512796107,37746.37,371003.98,2839.8,269325.465,204070.045,51164.8,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-04-02,1.74,13.879563512796107,36138.61,371003.98,4113.73,269325.465,204070.045,48526.89,216.67,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-03-26,1.72,13.879563512796107,28449.94,371003.98,15608.55,269325.465,204070.045,49533.26,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-03-19,1.7,13.879563512796107,16705.37,371003.98,15608.55,269325.465,204070.045,40754.27,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-03-12,1.76,13.879563512796107,16828.77,371003.98,12532.1,269325.465,204070.045,49775.54,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-03-05,1.39,13.879563512796107,31240.27,371003.98,15608.55,269325.465,204070.045,33380.45,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-02-26,1.55,13.879563512796107,37239.25,371003.98,7080.46,269325.465,204070.045,54881.92,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-02-19,1.28,13.866330242216248,107882.24,371003.98,6704.26,269325.465,204070.045,41374.04,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-02-12,1.19,13.879563512796107,276269.395,371003.98,13287.33,269325.465,204070.045,54881.92,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-02-05,1.24,13.879563512796107,172265.9,371003.98,15608.55,269325.465,204070.045,50135.53,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-01-29,1.52,13.879563512796107,17844.88,371003.98,15608.55,269325.465,204070.045,51331.29,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-01-22,1.48,13.879563512796107,15652.26,371003.98,15608.55,269325.465,204070.045,36337.65,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-01-15,1.38,13.879563512796107,14301.61,371003.98,15608.55,269325.465,204070.045,38860.92,331.25,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-01-08,1.29,13.879563512796107,18585.1,371003.98,6403.22,269325.465,204070.045,40822.02,186.95,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-01-01,1.44,13.754681595896793,10498.68,371003.98,15608.55,239496.73,204070.045,30684.59,307.59,conventional,2017.0,NewYork,0,28,338,1.7271301775147925
2017-12-31,1.31,13.879563512796107,235982.42,371003.98,7412.85,269325.465,204070.045,54881.92,3.47,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-12-24,1.37,13.879563512796107,186562.39,371003.98,6300.51,269325.465,204070.045,54881.92,27.8,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-12-17,1.35,13.879563512796107,224383.39,371003.98,10505.68,269325.465,204070.045,54881.92,22.39,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-12-10,1.17,13.879563512796107,235645.01,371003.98,8054.61,269325.465,204070.045,54881.92,25.83,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-12-03,1.32,13.879563512796107,219287.0,371003.98,6523.0,269325.465,204070.045,54881.92,2.0,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-11-26,1.37,13.879563512796107,208161.0,371003.98,6919.0,269325.465,204070.045,54881.92,0.0,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-11-19,1.37,13.879563512796107,192312.0,371003.98,7247.0,269325.465,204070.045,54881.92,14.0,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-11-12,1.35,13.879563512796107,234190.0,371003.98,13068.0,269325.465,204070.045,54881.92,0.0,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-11-05,1.45,13.879563512796107,228843.35,371003.98,5588.32,269325.465,204070.045,54881.92,93.99,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-10-29,1.52,13.879563512796107,251453.16,371003.98,6303.94,269325.465,204070.045,54881.92,20.66,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-10-22,1.51,13.879563512796107,276269.395,371003.98,6149.33,269325.465,204070.045,54881.92,3.44,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-10-15,1.62,13.879563512796107,276269.395,371003.98,6202.08,269325.465,204070.045,54881.92,0.0,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-10-08,1.63,13.879563512796107,276269.395,371003.98,6148.69,269325.465,204070.045,54881.92,0.0,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-10-01,1.61,13.879563512796107,276269.395,371003.98,6754.69,269325.465,204070.045,54881.92,0.0,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-09-24,1.59,13.879563512796107,264819.64,371003.98,6873.95,269325.465,204070.045,54881.92,81.24,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-09-17,1.54,13.879563512796107,255828.11,371003.98,5689.66,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-09-10,1.61,13.879563512796107,264529.93,371003.98,6494.94,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-09-03,1.75,13.879563512796107,269503.29,371003.98,6901.98,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-08-27,1.7,13.879563512796107,246450.56,371003.98,7302.53,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-08-20,1.68,13.879563512796107,233399.64,371003.98,7950.27,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-08-13,1.49,13.879563512796107,235128.9,371003.98,13705.7,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-08-06,1.52,13.879563512796107,227866.95,371003.98,14589.95,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-07-30,1.49,13.879563512796107,232617.59,371003.98,15289.08,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-07-23,1.46,13.879563512796107,235858.72,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-07-16,1.5,13.879563512796107,266663.37,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-07-09,1.58,13.879563512796107,276269.395,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-07-02,1.63,13.879563512796107,242271.89,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-06-25,1.54,13.879563512796107,232666.83,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-06-18,1.68,13.879563512796107,237156.76,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-06-11,1.68,13.879563512796107,246826.64,371003.98,13643.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-06-04,1.74,13.879563512796107,241585.33,371003.98,12943.73,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-05-28,1.71,13.879563512796107,265254.03,371003.98,14156.23,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-05-21,1.66,13.879563512796107,276269.395,371003.98,15192.54,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-05-14,1.67,13.879563512796107,235696.82,371003.98,15247.5,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-05-07,1.53,13.879563512796107,276269.395,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-04-30,1.6,13.879563512796107,276269.395,371003.98,14226.06,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-04-23,1.59,13.879563512796107,244168.62,371003.98,12331.97,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-04-16,1.65,13.879563512796107,222626.36,371003.98,14146.92,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-04-09,1.6,13.879563512796107,221283.06,371003.98,12498.1,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-04-02,1.62,13.879563512796107,235162.47,371003.98,14491.29,269325.465,204070.045,54881.92,216.67,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-03-26,1.54,13.879563512796107,201606.45,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-03-19,1.59,13.879563512796107,176542.27,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-03-12,1.6,13.879563512796107,166067.6,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-03-05,1.34,13.879563512796107,237802.16,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-02-26,1.43,13.879563512796107,206240.69,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-02-19,1.36,13.879563512796107,276269.395,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-02-12,1.19,13.879563512796107,276269.395,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-02-05,1.23,13.879563512796107,276269.395,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-01-29,1.39,13.879563512796107,201045.06,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-01-22,1.39,13.879563512796107,206778.67,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-01-15,1.36,13.879563512796107,203358.77,371003.98,15608.55,269325.465,204070.045,54881.92,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-01-08,1.25,13.879563512796107,203756.33,371003.98,15608.55,269325.465,204070.045,54881.92,193.59,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-01-01,1.35,13.879563512796107,174842.62,371003.98,15608.55,269325.465,204070.045,49532.71,331.25,conventional,2017.0,Northeast,0,29,338,1.6019230769230774
2017-12-31,1.13,13.148654263294713,12055.64,371003.98,1957.91,43510.27,16181.54,27328.73,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-12-24,1.36,12.759419251718755,8585.08,251130.76,1335.19,86760.62,24294.77,54881.92,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-12-17,1.26,12.885651592512342,8588.72,304318.64,2955.36,78745.64,18037.88,54881.92,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-12-10,1.29,12.806496293028813,9450.19,265318.32,1317.74,88490.93,33221.26,54881.92,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-12-03,1.1,13.363122067165378,15373.0,371003.98,1540.0,42212.0,20648.0,21564.0,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-11-26,1.41,12.509379512629087,7679.0,210476.0,1350.0,51360.0,15877.0,35483.0,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-11-19,1.36,12.649488429866812,8451.0,230533.0,1285.0,71335.0,16744.0,54591.0,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-11-12,1.01,13.43215570664374,19108.0,371003.98,3876.0,70471.0,15795.0,54675.0,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-11-05,1.51,12.572778283429509,9954.77,229668.21,1209.71,47760.93,18323.67,29437.26,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-10-29,1.5,12.625336182606947,10155.17,237554.72,1307.67,55149.66,32792.8,22356.86,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-10-22,1.52,12.614790657206154,12997.21,237665.93,1461.46,48851.86,25885.06,22966.8,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-10-15,1.58,12.606073485010985,12295.38,244434.33,1566.21,40068.27,17241.1,22827.17,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-10-08,1.61,12.496213205922372,13747.51,203354.1,1304.64,48915.82,14987.09,33928.73,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-10-01,1.64,12.579437957136864,12237.85,217700.24,1440.92,59142.97,20376.29,38766.68,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-09-24,1.63,12.60112883498319,10778.57,233287.45,1510.55,51315.95,13437.56,37878.39,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-09-17,1.59,12.549072317729461,17182.07,213664.48,1190.12,49795.99,18883.66,30805.66,106.67,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-09-10,1.74,12.652494395093287,23481.64,229059.76,1536.7,58462.98,19750.58,36065.73,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-09-03,1.88,12.571449240055161,24015.11,215287.21,1644.8,47263.2,16764.03,28132.5,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-08-27,1.83,12.533789270551159,11729.61,202013.68,1677.75,62137.09,19695.46,41491.63,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-08-20,1.82,12.685295800289554,5632.85,242365.82,2441.56,72522.66,22942.48,46083.51,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-08-13,1.24,13.22562653915231,8993.96,371003.98,5005.47,63506.26,19689.02,39173.91,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-08-06,1.59,13.044215548313884,7918.05,369483.25,4703.97,80307.58,22061.56,54881.92,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-07-30,1.55,12.931054507426806,7321.27,340883.77,4312.89,60419.8,18260.75,40432.38,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-07-23,1.38,13.049529165980553,7288.33,371003.98,6472.03,63653.06,10484.64,49641.75,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-07-16,1.39,13.104080173599419,12060.32,371003.98,11916.24,62154.18,12580.97,46560.98,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-07-09,1.48,13.094406274157832,12466.36,371003.98,11922.66,64156.86,22095.26,36856.6,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-07-02,1.57,12.977488160494065,9383.7,330212.3,15608.55,70551.75,29585.42,36241.33,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-06-25,1.62,12.791975732056244,8947.03,270962.51,13004.97,66407.04,28816.42,33800.62,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-06-18,1.52,12.94822441964888,9653.18,327624.68,7455.86,75355.35,31581.28,40114.07,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-06-11,1.62,12.91530742394706,9491.92,326672.5,2468.8,67852.86,26940.61,37008.92,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-06-04,1.66,12.903308207258725,8209.2,322243.99,2107.52,69076.99,31580.39,36384.93,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-05-28,1.66,13.005943442304122,10552.04,357297.24,2336.14,74864.26,41798.08,32252.85,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-05-21,1.54,12.882303879818293,10135.32,314676.72,2188.89,66288.6,34182.37,32016.23,90.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-05-14,1.53,12.876950903987614,7559.58,295163.55,2628.5,85838.25,41685.89,44152.36,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-05-07,1.23,13.207075063798056,8809.36,334984.45,4090.47,196316.33,41452.28,54881.92,38.89,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-04-30,1.39,12.918510361505316,9127.08,296827.97,1939.54,99895.53,41352.44,54881.92,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-04-23,1.38,12.911001770593623,12604.22,255970.54,2244.84,133920.05,41763.06,54881.92,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-04-16,1.46,12.941995295335586,11163.07,314450.49,2270.89,89595.96,45791.49,43804.47,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-04-09,1.33,13.153428423331864,14320.67,371003.98,2325.08,80851.74,50867.56,29981.96,2.22,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-04-02,1.45,12.953240738393413,12862.0,298461.59,2600.59,108277.49,36643.24,54881.92,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-03-26,1.38,12.940291661397564,10551.64,299053.26,2432.2,104732.68,43814.83,54881.92,331.25,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-03-19,1.43,12.849540176445744,7926.17,267013.2,2512.28,103161.03,45010.58,54881.92,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-03-12,1.41,12.893860917755955,8862.88,272805.73,2790.68,113401.88,27188.75,54881.92,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-03-05,1.38,12.86055656753015,9417.54,318710.7,4245.38,52455.23,52455.23,0.0,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-02-26,1.25,12.981266271094364,9612.04,363051.67,5133.05,56404.73,56404.73,0.0,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-02-19,1.37,12.835542800425403,8811.46,295892.82,3364.17,67253.75,67249.95,3.8,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-02-12,1.13,13.12509125336523,13508.23,371003.98,7548.54,56054.84,56051.1,3.74,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-02-05,1.13,13.461271216963745,23160.46,371003.98,4984.23,48524.31,48524.31,0.0,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-01-29,1.21,12.956044342525866,15901.2,348629.28,3634.19,55222.35,55222.35,0.0,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-01-22,1.17,13.127045021387222,16606.58,371003.98,9377.69,54792.48,54789.15,3.33,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-01-15,1.25,12.951014899565484,13397.71,330248.49,6370.03,71246.73,71246.73,0.0,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-01-08,1.19,12.959848471427872,13448.46,348811.57,5517.5,57223.18,57223.18,0.0,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-01-01,1.11,13.07367727082072,20667.36,371003.98,3313.1,37466.32,37466.32,0.0,0.0,conventional,2017.0,NorthernNewEngland,0,30,338,1.4773964497041419
2017-12-31,1.16,13.043135845717881,276269.395,38867.01,665.33,108057.39,56521.08,51536.31,0.0,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-12-24,1.39,12.585508923707074,178469.57,21232.36,779.89,91809.28,60988.48,30820.8,0.0,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-12-17,1.01,12.851354098247725,248830.89,30567.37,865.3,101040.15,56490.38,44549.77,0.0,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-12-10,1.02,12.959702084832234,267852.26,33749.43,892.21,122444.6,63079.34,54881.92,0.0,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-12-03,1.31,12.671776418630078,202974.0,23478.0,987.0,91187.0,60278.0,30905.0,3.0,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-11-26,1.4,12.514909372054351,171834.0,19833.0,645.0,80056.0,56566.0,23490.0,0.0,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-11-19,1.2,12.763420148565686,212316.0,27720.0,907.0,108263.0,63245.0,45015.0,3.0,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-11-12,1.38,12.7068691453389,203135.0,24511.0,902.0,101458.0,80933.0,20525.0,0.0,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-11-05,1.48,12.579091005291904,185134.03,22655.69,698.11,81933.37,54667.82,27265.55,0.0,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-10-29,1.22,12.897776209577042,257257.1,33771.93,570.11,107822.83,77035.93,30786.9,0.0,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-10-22,1.56,12.701765859736323,214853.32,27481.16,613.49,85378.2,50444.75,34933.45,0.0,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-10-15,1.74,12.572736805704643,176622.72,22938.4,94.4,88926.13,57999.74,30926.39,0.0,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-10-08,1.85,12.627621480926065,195935.23,23473.26,50.59,85404.05,63299.53,22104.52,0.0,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-10-01,2.0,12.478397865318383,166612.29,29616.83,15.2,66357.47,42497.48,23856.66,3.33,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-09-24,1.83,12.48295664051815,172557.9,22851.75,114.09,68277.93,39067.53,29207.07,3.33,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-09-17,1.76,12.513127252801626,181121.25,30283.33,63.61,60413.85,16154.6,44255.92,3.33,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-09-10,1.7,12.443627532898276,159141.75,19370.0,698.55,74417.62,49005.6,22215.35,331.25,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-09-03,1.8,12.597768693711672,189267.58,26200.67,653.97,79774.37,58009.37,19778.33,331.25,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-08-27,1.57,12.600670990322524,189042.09,27713.25,101.45,79899.83,46809.61,27371.33,331.25,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-08-20,1.57,12.604732752046836,191383.38,28989.39,54.69,77536.97,37834.22,33852.75,331.25,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
2017-08-13,1.44,12.804682994674828,227667.4,38433.45,166.56,97649.28,41567.72,47374.89,331.25,conventional,2017.0,Orlando,0,31,338,1.5036982248520703
